text,cmp_code,eu_code,pos,manifesto_id,party,date,language,annotations,translation_en,date_full,year
and provide accommodation for survivors of domestic abuse.,504,NA,856,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Give local authorities new powers to control second homes and short-term lets in their areas, as set out in chapter 15.",301,NA,857,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Protect the rights of social renters by:,503,NA,858,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Proactively enforcing clear standards for homes that are socially rented, including strict time limits for repairs.",503,NA,859,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Fully recognising tenant panels so that renters have a voice in landlord governance.,301,NA,860,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Communities and Local Government,H,NA,861,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
People want to live in flourishing communities.,606.1,NA,862,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
No community can flourish without powers and resources.,301,NA,863,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Liberal Democrats are committed to allowing communities to take the action they need to improve their areas.,606.1,NA,864,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We believe, for example, that given sufficient powers and resources local authorities can play a major role in combating the climate and nature emergencies, whether by insulating homes or improving air quality.",301,NA,865,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Yet this Government is robbing local communities of their powers and their resources.,301,NA,866,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"The Conservatives have forced councils to do more and more with less and less, plunging many into financial crisis.",301,NA,867,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In rural areas, the growth of second homes, the lack of public transport and poor broadband connectivity are undermining the viability of our communities.",301,NA,868,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Liberal Democrats will support local government through these difficult times,",301,NA,869,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and review the burdens and costs that councils have shouldered as a result of Conservative Government policies.,301,NA,870,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"This includes tackling the social care funding crisis,",504,NA,871,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"giving councils the freedom to set planning fees to reflect the actual cost of delivering an efficient planning service,",301,NA,872,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and building more homes to relieve the soaring demand for temporary accommodation.,504,NA,873,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will: Tackle the funding crisis facing local authorities, including by providing multi-year settlements,",301,NA,874,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"boosting the supply of social housing, and forging a long-term, cross-party agreement on social care.",504,NA,875,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Give communities more control over the number of second homes and short-term lets in their areas.,301,NA,876,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensure local authorities have the powers and resources they need to tackle the climate and nature emergencies, as set out in chapters 5 and 12.",301,NA,877,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Ensure that gigabit broadband is available to every home and business, including in rural and remote communities, and support local bespoke solutions so that no property is left out.",411,NA,878,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
End the top-down reorganisation of councils and the imposition of elected mayors on communities who do not want them.,606.1,NA,879,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Work with communities to tackle the alarming rise of antisemitism and Islamophobia.,606.1,NA,880,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Decentralise decision-making from Whitehall and Westminster by inviting local areas to take control of the services that matter to them most.",301,NA,881,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Strengthen local democracy as set out in chapter 20, including introducing proportional representation for electing councillors in England",202.1,NA,882,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and scrapping the Conservatives’ voter ID scheme.,202.1,NA,883,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Appoint a cross-departmental Minister for Rural Communities, to make sure that rural voices are heard across government.",202.1,NA,884,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Give local authorities new powers to control second homes and short-term lets in their areas by:,301,NA,885,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Allowing them to increase council tax by up to 500% where homes are being bought as second homes, with a stamp duty surcharge on overseas residents purchasing such properties.",403,NA,886,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Creating a new planning class for these properties.,403,NA,887,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Encourage post offices to become community banking and government hubs,",411,NA,888,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and keep DVLA services available at post office counters.,411,NA,889,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Enhance powers over community assets to help local authorities protect pubs, community farms, and other vital infrastructure.",301,NA,890,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Invest in leisure centres, swimming pools and other grassroots facilities, and support community sports clubs, as set out in chapter 17.",502,NA,891,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Establish a Strategic Small Surgeries Fund to sustain GP services in rural and remote areas, as set out in chapter 6.",504,NA,892,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Properly fund local planning departments,301,NA,893,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"and give local authorities the powers to end Right to Buy in their areas, as set out in chapter 14.",301,NA,894,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Give local authorities the powers they need to restore bus routes and add new ones where there is local need, especially in rural areas, as set out in chapter 16.",301,NA,895,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Help motorists in rural areas who face higher fuel costs by expanding Rural Fuel Duty Relief.,403,NA,896,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Introduce a strategic Land and Sea Use Framework to effectively balance competing demands.,403,NA,897,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Transport,H,NA,898,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Everyone should have convenient, affordable options to get around – whether to get to work or the shops, to go to school or hospital, to visit friends and families or to access other services.",503,NA,899,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"A safe, reliable transport system is vital for economic prosperity in all parts of the country.",411,NA,900,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
And improving transport is essential to combat climate change and air pollution.,501,NA,901,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Conservative Ministers have badly neglected our transport infrastructure.,411,NA,902,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Their chaotic U-turns have seriously undermined the rail industry, electric vehicle manufacturing and regional development.",411,NA,903,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"They have failed to rollout electric charging points at anything like the speed necessary,",411,NA,904,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and they have left local bus routes in rapid decline.,411,NA,905,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Roads are in a terrible state, with potholes everywhere.",411,NA,906,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"By investing in electric vehicles and clean public transport, as well as encouraging walking and cycling, Liberal Democrats will enhance local, regional and national connectivity",411,NA,907,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"while boosting the economy,",410,NA,908,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
protecting the environment,501,NA,909,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and improving public health.,504,NA,910,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"We will: Make it cheaper and easier for drivers to switch to electric vehicles by rapidly rolling out far more charging points, reintroducing the plug-in car grant, and restoring the requirement that every new car and small van sold from 2030 is zero-emission.",416.2,NA,911,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Freeze rail fares and simplify ticketing on public transport to ensure regular users are paying fair and affordable prices.,503,NA,912,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Significantly extend the electrification of Britain’s rail network,",411,NA,913,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"improve stations,",411,NA,914,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"greatly improve disabled access,",503,NA,915,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
reopen smaller stations,411,NA,916,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and deliver Northern Powerhouse rail.,411,NA,917,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Boost bus services by giving local authorities more powers to franchise services and simplifying funding, so that bus routes can be restored or new routes added where there is local need, especially in rural areas.",411,NA,918,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
Transform how people travel by creating new cycling and walking networks with a new nationwide active travel strategy.,411,NA,919,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Give more of the roads budget to local councils to maintain existing roads, pavements and cycleways, including repairing potholes.",301,NA,920,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"Invest in research and development to make the UK the world leader in zero-carbon flight,",501,NA,921,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
and take steps to reduce demand for flying.,501,NA,922,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
"In addition, we will: Make it easy and cheap to charge electric vehicles by: Rolling out far more charging points, including residential on-street points and ultra-fast chargers at service stations.",411,NA,923,51421_202407,Labour,202407,english,TRUE,FALSE,2024-07-01,2024
